Date,Store,Product,Sales,Price,Promotion
2023-07-20,Store_2,Product_1,24,109,0
2023-07-20,Store_2,Product_2,88,94,0
2023-07-20,Store_2,Product_3,79,162,0
2023-07-20,Store_2,Product_4,79,104,1
2023-07-20,Store_2,Product_5,106,58,0
2023-07-20,Store_2,Product_6,104,183,0
2023-07-20,Store_2,Product_7,75,186,0
2023-07-20,Store_2,Product_8,68,106,0
2023-07-20,Store_2,Product_9,24,88,0
2023-07-20,Store_2,Product_10,41,151,0
2023-07-20,Store_3,Product_1,77,167,0
2023-07-20,Store_3,Product_2,64,189,0
2023-07-20,Store_3,Product_3,96,199,1
2023-07-20,Store_3,Product_4,80,174,0
2023-07-20,Store_3,Product_5,63,132,0
2023-07-20,Store_3,Product_6,50,112,0
2023-07-20,Store_3,Product_7,20,134,1
2023-07-20,Store_3,Product_8,45,165,0
2023-07-20,Store_3,Product_9,24,56,0
2023-07-20,Store_3,Product_10,30,180,0
2023-07-20,Store_4,Product_1,50,64,0
2023-07-20,Store_4,Product_2,69,146,0
2023-07-20,Store_4,Product_3,25,127,0
2023-07-20,Store_4,Product_4,55,173,0
2023-07-20,Store_4,Product_5,71,186,0
2023-07-20,Store_4,Product_6,39,167,0
2023-07-20,Store_4,Product_7,94,56,0
2023-07-20,Store_4,Product_8,49,125,0
2023-07-20,Store_4,Product_9,47,69,0
2023-07-20,Store_4,Product_10,84,76,0
2023-07-20,Store_5,Product_1,31,180,0
2023-07-20,Store_5,Product_2,26,133,1
2023-07-20,Store_5,Product_3,19,145,0
2023-07-20,Store_5,Product_4,58,161,0
2023-07-20,Store_5,Product_5,76,124,1
2023-07-20,Store_5,Product_6,66,167,0
2023-07-20,Store_5,Product_7,50,110,0
2023-07-20,Store_5,Product_8,34,180,0
2023-07-20,Store_5,Product_9,41,162,0
2023-07-20,Store_5,Product_10,78,84,0
2023-07-21,Store_1,Product_1,53,83,0
2023-07-21,Store_1,Product_2,36,141,0
2023-07-21,Store_1,Product_3,89,125,1
2023-07-21,Store_1,Product_4,60,112,0
2023-07-21,Store_1,Product_5,29,195,0
2023-07-21,Store_1,Product_6,81,83,0
2023-07-21,Store_1,Product_7,61,160,0
2023-07-21,Store_1,Product_8,39,156,1
2023-07-21,Store_1,Product_9,41,58,0
2023-07-21,Store_1,Product_10,104,118,1
2023-07-21,Store_2,Product_1,81,54,0
2023-07-21,Store_2,Product_2,15,58,0
2023-07-21,Store_2,Product_3,24,85,1
2023-07-21,Store_2,Product_4,54,150,0
2023-07-21,Store_2,Product_5,18,193,0
2023-07-21,Store_2,Product_6,37,118,0
2023-07-21,Store_2,Product_7,85,151,0
2023-07-21,Store_2,Product_8,33,163,0
2023-07-21,Store_2,Product_9,31,131,0
2023-07-21,Store_2,Product_10,72,77,1
2023-07-21,Store_3,Product_1,96,55,0
2023-07-21,Store_3,Product_2,70,92,0
2023-07-21,Store_3,Product_3,52,195,0
2023-07-21,Store_3,Product_4,92,178,0
2023-07-21,Store_3,Product_5,72,115,0
2023-07-21,Store_3,Product_6,44,142,0
2023-07-21,Store_3,Product_7,72,97,0
2023-07-21,Store_3,Product_8,32,70,0
2023-07-21,Store_3,Product_9,19,54,0
2023-07-21,Store_3,Product_10,51,144,0
2023-07-21,Store_4,Product_1,87,110,1
2023-07-21,Store_4,Product_2,43,55,0
2023-07-21,Store_4,Product_3,62,73,1
2023-07-21,Store_4,Product_4,61,157,1
2023-07-21,Store_4,Product_5,81,134,0
2023-07-21,Store_4,Product_6,51,138,0
2023-07-21,Store_4,Product_7,36,98,0
2023-07-21,Store_4,Product_8,60,54,0
2023-07-21,Store_4,Product_9,62,189,0
2023-07-21,Store_4,Product_10,72,171,0
2023-07-21,Store_5,Product_1,89,71,0
2023-07-21,Store_5,Product_2,59,128,0
2023-07-21,Store_5,Product_3,17,155,0
2023-07-21,Store_5,Product_4,63,174,0
2023-07-21,Store_5,Product_5,30,145,0
2023-07-21,Store_5,Product_6,79,114,0
2023-07-21,Store_5,Product_7,88,179,0
2023-07-21,Store_5,Product_8,69,150,0
2023-07-21,Store_5,Product_9,62,151,0
2023-07-21,Store_5,Product_10,20,110,0
2023-07-22,Store_1,Product_1,43,108,0
2023-07-22,Store_1,Product_2,40,107,0
2023-07-22,Store_1,Product_3,39,187,0
2023-07-22,Store_1,Product_4,14,147,0
2023-07-22,Store_1,Product_5,46,113,0
2023-07-22,Store_1,Product_6,95,147,1
2023-07-22,Store_1,Product_7,70,82,1
2023-07-22,Store_1,Product_8,91,91,1
2023-07-22,Store_1,Product_9,57,82,0
2023-07-22,Store_1,Product_10,77,85,1
2023-07-22,Store_2,Product_1,40,132,1
2023-07-22,Store_2,Product_2,39,175,0
2023-07-22,Store_2,Product_3,113,62,1
2023-07-22,Store_2,Product_4,83,154,0
2023-07-22,Store_2,Product_5,74,79,0
2023-07-22,Store_2,Product_6,18,73,0
2023-07-22,Store_2,Product_7,64,105,0
2023-07-22,Store_2,Product_8,28,67,0
2023-07-22,Store_2,Product_9,72,63,0
2023-07-22,Store_2,Product_10,61,135,1
2023-07-22,Store_3,Product_1,64,89,0
2023-07-22,Store_3,Product_2,37,159,1
2023-07-22,Store_3,Product_3,52,89,0
2023-07-22,Store_3,Product_4,58,91,0
2023-07-22,Store_3,Product_5,66,76,0
2023-07-22,Store_3,Product_6,47,170,0
2023-07-22,Store_3,Product_7,75,171,0
2023-07-22,Store_3,Product_8,58,72,0
2023-07-22,Store_3,Product_9,54,60,0
2023-07-22,Store_3,Product_10,45,130,0
2023-07-22,Store_4,Product_1,28,78,0
2023-07-22,Store_4,Product_2,36,152,0
2023-07-22,Store_4,Product_3,30,92,0
2023-07-22,Store_4,Product_4,33,183,0
2023-07-22,Store_4,Product_5,81,122,0
2023-07-22,Store_4,Product_6,26,112,0
2023-07-22,Store_4,Product_7,80,87,0
2023-07-22,Store_4,Product_8,68,168,0
2023-07-22,Store_4,Product_9,67,150,0
2023-07-22,Store_4,Product_10,66,123,0
2023-07-22,Store_5,Product_1,26,183,0
2023-07-22,Store_5,Product_2,45,164,0
2023-07-22,Store_5,Product_3,88,103,0
2023-07-22,Store_5,Product_4,60,175,0
2023-07-22,Store_5,Product_5,74,167,0
2023-07-22,Store_5,Product_6,99,113,0
2023-07-22,Store_5,Product_7,85,93,0
2023-07-22,Store_5,Product_8,74,168,0
2023-07-22,Store_5,Product_9,79,115,0
2023-07-22,Store_5,Product_10,40,78,0
2023-07-23,Store_1,Product_1,15,154,0
2023-07-23,Store_1,Product_2,60,122,1
2023-07-23,Store_1,Product_3,47,138,0
2023-07-23,Store_1,Product_4,45,82,0
2023-07-23,Store_1,Product_5,81,71,0
2023-07-23,Store_1,Product_6,82,186,0
2023-07-23,Store_1,Product_7,89,186,0
2023-07-23,Store_1,Product_8,33,58,0
2023-07-23,Store_1,Product_9,24,115,0
2023-07-23,Store_1,Product_10,95,155,0
2023-07-23,Store_2,Product_1,93,94,0
2023-07-23,Store_2,Product_2,62,151,0
2023-07-23,Store_2,Product_3,32,69,0
2023-07-23,Store_2,Product_4,47,147,1
2023-07-23,Store_2,Product_5,38,82,0
2023-07-23,Store_2,Product_6,68,100,0
2023-07-23,Store_2,Product_7,40,131,0
2023-07-23,Store_2,Product_8,25,73,0
2023-07-23,Store_2,Product_9,88,120,0
2023-07-23,Store_2,Product_10,96,125,1
2023-07-23,Store_3,Product_1,62,190,0
2023-07-23,Store_3,Product_2,54,134,0
2023-07-23,Store_3,Product_3,88,173,0
2023-07-23,Store_3,Product_4,70,56,0
2023-07-23,Store_3,Product_5,71,151,1
2023-07-23,Store_3,Product_6,72,195,0
2023-07-23,Store_3,Product_7,37,133,0
2023-07-23,Store_3,Product_8,25,181,0
2023-07-23,Store_3,Product_9,75,134,0
2023-07-23,Store_3,Product_10,4,126,0
2023-07-23,Store_4,Product_1,81,185,0
2023-07-23,Store_4,Product_2,22,99,0
2023-07-23,Store_4,Product_3,39,87,0
2023-07-23,Store_4,Product_4,85,91,0
2023-07-23,Store_4,Product_5,69,115,0
2023-07-23,Store_4,Product_6,65,197,0
2023-07-23,Store_4,Product_7,63,122,0
2023-07-23,Store_4,Product_8,55,79,0
2023-07-23,Store_4,Product_9,24,165,0
2023-07-23,Store_4,Product_10,89,83,0
2023-07-23,Store_5,Product_1,33,192,0
2023-07-23,Store_5,Product_2,81,113,0
2023-07-23,Store_5,Product_3,86,54,0
2023-07-23,Store_5,Product_4,28,51,0
2023-07-23,Store_5,Product_5,91,98,1
2023-07-23,Store_5,Product_6,83,66,1
2023-07-23,Store_5,Product_7,19,110,0
2023-07-23,Store_5,Product_8,55,84,1
2023-07-23,Store_5,Product_9,79,188,0
2023-07-23,Store_5,Product_10,71,168,0
2023-07-24,Store_1,Product_1,77,77,0
2023-07-24,Store_1,Product_2,57,141,1
2023-07-24,Store_1,Product_3,23,114,0
2023-07-24,Store_1,Product_4,31,147,1
2023-07-24,Store_1,Product_5,44,186,0
2023-07-24,Store_1,Product_6,84,51,0
2023-07-24,Store_1,Product_7,36,161,0
2023-07-24,Store_1,Product_8,61,77,0
2023-07-24,Store_1,Product_9,31,107,1
2023-07-24,Store_1,Product_10,19,67,0
2023-07-24,Store_2,Product_1,111,194,1
2023-07-24,Store_2,Product_2,59,88,0
2023-07-24,Store_2,Product_3,73,78,0
2023-07-24,Store_2,Product_4,19,144,0
2023-07-24,Store_2,Product_5,17,161,0
2023-07-24,Store_2,Product_6,92,160,0
2023-07-24,Store_2,Product_7,104,90,1
2023-07-24,Store_2,Product_8,72,175,1
2023-07-24,Store_2,Product_9,73,93,0
2023-07-24,Store_2,Product_10,33,197,0
2023-07-24,Store_3,Product_1,73,95,0
2023-07-24,Store_3,Product_2,35,52,1
2023-07-24,Store_3,Product_3,50,132,1
2023-07-24,Store_3,Product_4,19,97,0
2023-07-24,Store_3,Product_5,67,142,0
2023-07-24,Store_3,Product_6,68,72,0
2023-07-24,Store_3,Product_7,21,105,0
2023-07-24,Store_3,Product_8,80,158,1
2023-07-24,Store_3,Product_9,79,146,1
2023-07-24,Store_3,Product_10,68,128,0
2023-07-24,Store_4,Product_1,71,129,1
2023-07-24,Store_4,Product_2,110,128,1
2023-07-24,Store_4,Product_3,89,166,0
2023-07-24,Store_4,Product_4,70,60,0
2023-07-24,Store_4,Product_5,21,111,0
2023-07-24,Store_4,Product_6,99,139,1
2023-07-24,Store_4,Product_7,27,110,0
2023-07-24,Store_4,Product_8,94,82,0
2023-07-24,Store_4,Product_9,34,198,0
2023-07-24,Store_4,Product_10,65,90,0
2023-07-24,Store_5,Product_1,65,54,1
2023-07-24,Store_5,Product_2,59,110,1
2023-07-24,Store_5,Product_3,87,79,1
2023-07-24,Store_5,Product_4,54,71,0
2023-07-24,Store_5,Product_5,61,163,0
2023-07-24,Store_5,Product_6,24,171,0
2023-07-24,Store_5,Product_7,85,72,0
2023-07-24,Store_5,Product_8,80,107,1
2023-07-24,Store_5,Product_9,39,120,0
2023-07-24,Store_5,Product_10,66,192,0
2023-07-25,Store_1,Product_1,81,87,0
2023-07-25,Store_1,Product_2,24,104,0
2023-07-25,Store_1,Product_3,86,119,0
2023-07-25,Store_1,Product_4,29,117,1
2023-07-25,Store_1,Product_5,87,165,0
2023-07-25,Store_1,Product_6,61,78,0
2023-07-25,Store_1,Product_7,44,199,0
2023-07-25,Store_1,Product_8,87,55,0
2023-07-25,Store_1,Product_9,68,104,0
2023-07-25,Store_1,Product_10,83,68,1
2023-07-25,Store_2,Product_1,52,145,0
2023-07-25,Store_2,Product_2,81,147,1
2023-07-25,Store_2,Product_3,40,83,0
2023-07-25,Store_2,Product_4,82,135,0
2023-07-25,Store_2,Product_5,71,179,0
2023-07-25,Store_2,Product_6,39,169,0
2023-07-25,Store_2,Product_7,22,136,0
2023-07-25,Store_2,Product_8,20,163,0
2023-07-25,Store_2,Product_9,61,110,0
2023-07-25,Store_2,Product_10,17,81,0
2023-07-25,Store_3,Product_1,25,163,0
2023-07-25,Store_3,Product_2,77,81,0
2023-07-25,Store_3,Product_3,85,177,1
2023-07-25,Store_3,Product_4,70,77,1
2023-07-25,Store_3,Product_5,47,166,0
2023-07-25,Store_3,Product_6,23,154,0
2023-07-25,Store_3,Product_7,61,165,0
2023-07-25,Store_3,Product_8,63,193,1
2023-07-25,Store_3,Product_9,9,68,1
2023-07-25,Store_3,Product_10,57,68,0
2023-07-25,Store_4,Product_1,52,190,0
2023-07-25,Store_4,Product_2,45,121,0
2023-07-25,Store_4,Product_3,22,163,0
2023-07-25,Store_4,Product_4,83,50,0
2023-07-25,Store_4,Product_5,58,156,0
2023-07-25,Store_4,Product_6,26,175,0
2023-07-25,Store_4,Product_7,40,72,0
2023-07-25,Store_4,Product_8,62,58,0
2023-07-25,Store_4,Product_9,66,142,0
2023-07-25,Store_4,Product_10,53,185,0
2023-07-25,Store_5,Product_1,62,60,0
2023-07-25,Store_5,Product_2,80,184,0
2023-07-25,Store_5,Product_3,31,197,0
2023-07-25,Store_5,Product_4,114,115,1
2023-07-25,Store_5,Product_5,83,50,1
2023-07-25,Store_5,Product_6,47,107,0
2023-07-25,Store_5,Product_7,96,162,1
2023-07-25,Store_5,Product_8,37,154,0
2023-07-25,Store_5,Product_9,85,161,0
2023-07-25,Store_5,Product_10,83,107,1
2023-07-26,Store_1,Product_1,46,82,0
2023-07-26,Store_1,Product_2,48,88,0
2023-07-26,Store_1,Product_3,65,50,0
2023-07-26,Store_1,Product_4,74,184,0
2023-07-26,Store_1,Product_5,22,77,0
2023-07-26,Store_1,Product_6,67,145,1
2023-07-26,Store_1,Product_7,40,127,0
2023-07-26,Store_1,Product_8,48,148,0
2023-07-26,Store_1,Product_9,33,135,0
2023-07-26,Store_1,Product_10,81,92,1
2023-07-26,Store_2,Product_1,82,120,0
2023-07-26,Store_2,Product_2,92,128,0
2023-07-26,Store_2,Product_3,65,178,0
2023-07-26,Store_2,Product_4,36,190,0
2023-07-26,Store_2,Product_5,64,156,0
2023-07-26,Store_2,Product_6,19,79,0
2023-07-26,Store_2,Product_7,23,135,1
2023-07-26,Store_2,Product_8,59,119,0
2023-07-26,Store_2,Product_9,62,50,0
2023-07-26,Store_2,Product_10,88,164,0
2023-07-26,Store_3,Product_1,64,151,0
2023-07-26,Store_3,Product_2,22,184,0
2023-07-26,Store_3,Product_3,30,140,0
2023-07-26,Store_3,Product_4,88,168,0
2023-07-26,Store_3,Product_5,28,187,0
2023-07-26,Store_3,Product_6,29,192,0
2023-07-26,Store_3,Product_7,23,191,0
2023-07-26,Store_3,Product_8,81,119,0
2023-07-26,Store_3,Product_9,27,162,0
2023-07-26,Store_3,Product_10,29,145,0
2023-07-26,Store_4,Product_1,59,90,0
2023-07-26,Store_4,Product_2,29,68,0
2023-07-26,Store_4,Product_3,91,174,0
2023-07-26,Store_4,Product_4,48,172,0
2023-07-26,Store_4,Product_5,32,197,0
2023-07-26,Store_4,Product_6,95,140,0
2023-07-26,Store_4,Product_7,44,136,0
2023-07-26,Store_4,Product_8,40,193,0
2023-07-26,Store_4,Product_9,53,137,1
2023-07-26,Store_4,Product_10,5,81,0
2023-07-26,Store_5,Product_1,94,79,0
2023-07-26,Store_5,Product_2,32,85,0
2023-07-26,Store_5,Product_3,45,87,0
2023-07-26,Store_5,Product_4,27,146,0
2023-07-26,Store_5,Product_5,43,91,0
2023-07-26,Store_5,Product_6,38,179,1
2023-07-26,Store_5,Product_7,28,185,0
2023-07-26,Store_5,Product_8,76,116,0
2023-07-26,Store_5,Product_9,46,101,0
2023-07-26,Store_5,Product_10,36,134,0
2023-07-27,Store_1,Product_1,29,51,0
2023-07-27,Store_1,Product_2,64,146,0
2023-07-27,Store_1,Product_3,47,74,0
2023-07-27,Store_1,Product_4,26,159,0
2023-07-27,Store_1,Product_5,21,126,0
2023-07-27,Store_1,Product_6,32,119,0
2023-07-27,Store_1,Product_7,111,85,1
2023-07-27,Store_1,Product_8,53,60,0
2023-07-27,Store_1,Product_9,91,181,0
2023-07-27,Store_1,Product_10,26,141,1
2023-07-27,Store_2,Product_1,23,152,0
2023-07-27,Store_2,Product_2,39,156,0
2023-07-27,Store_2,Product_3,5,126,1
2023-07-27,Store_2,Product_4,36,199,0
2023-07-27,Store_2,Product_5,75,129,0
2023-07-27,Store_2,Product_6,27,149,1
2023-07-27,Store_2,Product_7,29,197,1
2023-07-27,Store_2,Product_8,76,103,0
2023-07-27,Store_2,Product_9,17,87,0
2023-07-27,Store_2,Product_10,38,110,0
2023-07-27,Store_3,Product_1,82,90,0
2023-07-27,Store_3,Product_2,82,150,0
2023-07-27,Store_3,Product_3,47,55,0
2023-07-27,Store_3,Product_4,67,199,0
2023-07-27,Store_3,Product_5,62,95,0
2023-07-27,Store_3,Product_6,54,183,0
2023-07-27,Store_3,Product_7,75,126,0
2023-07-27,Store_3,Product_8,76,131,0
2023-07-27,Store_3,Product_9,22,134,0
2023-07-27,Store_3,Product_10,39,166,0
2023-07-27,Store_4,Product_1,64,169,0
2023-07-27,Store_4,Product_2,66,196,0
2023-07-27,Store_4,Product_3,63,61,0
2023-07-27,Store_4,Product_4,50,187,1
2023-07-27,Store_4,Product_5,37,58,1
2023-07-27,Store_4,Product_6,83,154,0
2023-07-27,Store_4,Product_7,34,138,1
2023-07-27,Store_4,Product_8,62,59,0
2023-07-27,Store_4,Product_9,67,103,0
2023-07-27,Store_4,Product_10,65,86,0
2023-07-27,Store_5,Product_1,18,184,0
2023-07-27,Store_5,Product_2,82,163,0
2023-07-27,Store_5,Product_3,90,188,1
2023-07-27,Store_5,Product_4,48,176,1
2023-07-27,Store_5,Product_5,91,129,0
2023-07-27,Store_5,Product_6,20,139,0
2023-07-27,Store_5,Product_7,47,103,0
2023-07-27,Store_5,Product_8,62,55,0
2023-07-27,Store_5,Product_9,85,140,0
2023-07-27,Store_5,Product_10,79,70,1
2023-07-28,Store_1,Product_1,52,91,0
2023-07-28,Store_1,Product_2,50,149,1
2023-07-28,Store_1,Product_3,71,70,0
2023-07-28,Store_1,Product_4,70,117,0
2023-07-28,Store_1,Product_5,39,98,1
2023-07-28,Store_1,Product_6,53,106,0
2023-07-28,Store_1,Product_7,109,191,1
2023-07-28,Store_1,Product_8,65,129,0
2023-07-28,Store_1,Product_9,79,135,0
2023-07-28,Store_1,Product_10,42,119,0
2023-07-28,Store_2,Product_1,23,76,0
2023-07-28,Store_2,Product_2,60,109,0
2023-07-28,Store_2,Product_3,64,99,0
2023-07-28,Store_2,Product_4,59,177,0
2023-07-28,Store_2,Product_5,88,81,0
2023-07-28,Store_2,Product_6,93,123,0
2023-07-28,Store_2,Product_7,28,169,0
2023-07-28,Store_2,Product_8,117,76,1
2023-07-28,Store_2,Product_9,48,177,0
2023-07-28,Store_2,Product_10,54,84,0
2023-07-28,Store_3,Product_1,75,199,1
2023-07-28,Store_3,Product_2,95,194,1
2023-07-28,Store_3,Product_3,37,134,0
2023-07-28,Store_3,Product_4,46,152,1
2023-07-28,Store_3,Product_5,46,130,0
2023-07-28,Store_3,Product_6,69,83,0
2023-07-28,Store_3,Product_7,74,199,0
2023-07-28,Store_3,Product_8,88,161,0
2023-07-28,Store_3,Product_9,92,170,0
2023-07-28,Store_3,Product_10,14,195,0
2023-07-28,Store_4,Product_1,57,94,0
2023-07-28,Store_4,Product_2,89,91,0
2023-07-28,Store_4,Product_3,25,92,0
2023-07-28,Store_4,Product_4,56,163,0
2023-07-28,Store_4,Product_5,26,164,1
2023-07-28,Store_4,Product_6,96,147,0
2023-07-28,Store_4,Product_7,86,77,0
2023-07-28,Store_4,Product_8,116,190,1
2023-07-28,Store_4,Product_9,25,86,1
2023-07-28,Store_4,Product_10,79,135,0
2023-07-28,Store_5,Product_1,41,84,0
2023-07-28,Store_5,Product_2,94,110,1
2023-07-28,Store_5,Product_3,91,102,0
2023-07-28,Store_5,Product_4,32,161,0
2023-07-28,Store_5,Product_5,22,115,0
2023-07-28,Store_5,Product_6,94,135,0
2023-07-28,Store_5,Product_7,28,116,0
2023-07-28,Store_5,Product_8,70,86,0
2023-07-28,Store_5,Product_9,65,104,0
2023-07-28,Store_5,Product_10,91,179,0
2023-07-29,Store_1,Product_1,27,189,0
2023-07-29,Store_1,Product_2,84,110,0
2023-07-29,Store_1,Product_3,13,58,0
2023-07-29,Store_1,Product_4,30,123,0
2023-07-29,Store_1,Product_5,75,114,0
2023-07-29,Store_1,Product_6,110,165,1
2023-07-29,Store_1,Product_7,37,92,0
2023-07-29,Store_1,Product_8,18,152,0
2023-07-29,Store_1,Product_9,58,72,0
2023-07-29,Store_1,Product_10,90,58,0
2023-07-29,Store_2,Product_1,81,196,0
2023-07-29,Store_2,Product_2,67,159,0
2023-07-29,Store_2,Product_3,28,88,1
2023-07-29,Store_2,Product_4,77,89,0
2023-07-29,Store_2,Product_5,21,117,0
2023-07-29,Store_2,Product_6,100,52,1
2023-07-29,Store_2,Product_7,82,58,0
2023-07-29,Store_2,Product_8,62,65,0
2023-07-29,Store_2,Product_9,41,180,0
2023-07-29,Store_2,Product_10,45,182,0
2023-07-29,Store_3,Product_1,118,165,1
2023-07-29,Store_3,Product_2,32,91,0
2023-07-29,Store_3,Product_3,38,136,0
2023-07-29,Store_3,Product_4,53,183,0
2023-07-29,Store_3,Product_5,79,54,0
2023-07-29,Store_3,Product_6,92,141,0
2023-07-29,Store_3,Product_7,66,125,0
2023-07-29,Store_3,Product_8,54,125,0
2023-07-29,Store_3,Product_9,48,177,0
2023-07-29,Store_3,Product_10,35,112,1
2023-07-29,Store_4,Product_1,30,71,1
2023-07-29,Store_4,Product_2,68,111,0
2023-07-29,Store_4,Product_3,86,193,0
2023-07-29,Store_4,Product_4,63,67,0
2023-07-29,Store_4,Product_5,59,101,0
2023-07-29,Store_4,Product_6,42,141,0
2023-07-29,Store_4,Product_7,54,148,0
2023-07-29,Store_4,Product_8,76,131,0
2023-07-29,Store_4,Product_9,63,149,0
2023-07-29,Store_4,Product_10,68,157,0
2023-07-29,Store_5,Product_1,41,94,0
2023-07-29,Store_5,Product_2,80,100,0
2023-07-29,Store_5,Product_3,38,136,0
2023-07-29,Store_5,Product_4,89,64,0
2023-07-29,Store_5,Product_5,21,191,0
2023-07-29,Store_5,Product_6,82,171,0
2023-07-29,Store_5,Product_7,68,171,0
2023-07-29,Store_5,Product_8,92,141,0
2023-07-29,Store_5,Product_9,56,182,0
2023-07-29,Store_5,Product_10,53,136,0
2023-07-30,Store_1,Product_1,79,195,0
2023-07-30,Store_1,Product_2,28,108,0
2023-07-30,Store_1,Product_3,26,170,1
2023-07-30,Store_1,Product_4,108,185,1
2023-07-30,Store_1,Product_5,49,50,1
2023-07-30,Store_1,Product_6,12,190,0
2023-07-30,Store_1,Product_7,103,134,1
2023-07-30,Store_1,Product_8,30,125,0
2023-07-30,Store_1,Product_9,67,103,1
2023-07-30,Store_1,Product_10,19,78,0
2023-07-30,Store_2,Product_1,71,136,0
2023-07-30,Store_2,Product_2,87,118,0
2023-07-30,Store_2,Product_3,15,56,0
2023-07-30,Store_2,Product_4,76,56,0
2023-07-30,Store_2,Product_5,114,147,1
2023-07-30,Store_2,Product_6,44,178,1
2023-07-30,Store_2,Product_7,31,115,0
2023-07-30,Store_2,Product_8,99,187,1
2023-07-30,Store_2,Product_9,84,135,0
2023-07-30,Store_2,Product_10,21,124,0
2023-07-30,Store_3,Product_1,81,111,1
2023-07-30,Store_3,Product_2,52,170,1
2023-07-30,Store_3,Product_3,39,171,0
2023-07-30,Store_3,Product_4,45,173,0
2023-07-30,Store_3,Product_5,42,102,0
2023-07-30,Store_3,Product_6,38,119,0
2023-07-30,Store_3,Product_7,74,153,0
2023-07-30,Store_3,Product_8,68,98,0
2023-07-30,Store_3,Product_9,70,179,0
2023-07-30,Store_3,Product_10,45,170,0
2023-07-30,Store_4,Product_1,34,109,0
2023-07-30,Store_4,Product_2,70,129,0
2023-07-30,Store_4,Product_3,102,180,1
2023-07-30,Store_4,Product_4,25,115,1
2023-07-30,Store_4,Product_5,39,137,0
2023-07-30,Store_4,Product_6,83,59,0
2023-07-30,Store_4,Product_7,93,69,1
2023-07-30,Store_4,Product_8,71,148,1
2023-07-30,Store_4,Product_9,106,52,1
2023-07-30,Store_4,Product_10,62,129,0
2023-07-30,Store_5,Product_1,57,79,0
2023-07-30,Store_5,Product_2,66,50,0
2023-07-30,Store_5,Product_3,89,135,0
2023-07-30,Store_5,Product_4,45,64,0
2023-07-30,Store_5,Product_5,24,162,0
2023-07-30,Store_5,Product_6,33,121,0
2023-07-30,Store_5,Product_7,81,63,1
2023-07-30,Store_5,Product_8,27,131,0
2023-07-30,Store_5,Product_9,61,114,0
2023-07-30,Store_5,Product_10,53,171,0
2023-07-31,Store_1,Product_1,27,115,0
2023-07-31,Store_1,Product_2,30,111,1
2023-07-31,Store_1,Product_3,33,72,0
2023-07-31,Store_1,Product_4,107,115,1
2023-07-31,Store_1,Product_5,28,118,0
2023-07-31,Store_1,Product_6,85,126,0
2023-07-31,Store_1,Product_7,70,75,0
2023-07-31,Store_1,Product_8,19,117,0
2023-07-31,Store_1,Product_9,105,113,0
2023-07-31,Store_1,Product_10,97,184,0
2023-07-31,Store_2,Product_1,88,119,1
2023-07-31,Store_2,Product_2,74,122,0
2023-07-31,Store_2,Product_3,65,149,0
2023-07-31,Store_2,Product_4,57,158,0
2023-07-31,Store_2,Product_5,18,88,0
2023-07-31,Store_2,Product_6,90,100,0
2023-07-31,Store_2,Product_7,41,93,1
2023-07-31,Store_2,Product_8,59,167,0
2023-07-31,Store_2,Product_9,22,115,0
2023-07-31,Store_2,Product_10,38,118,1
2023-07-31,Store_3,Product_1,72,157,0
2023-07-31,Store_3,Product_2,29,145,0
2023-07-31,Store_3,Product_3,71,95,1
2023-07-31,Store_3,Product_4,60,92,0
2023-07-31,Store_3,Product_5,95,64,1
2023-07-31,Store_3,Product_6,39,154,0
2023-07-31,Store_3,Product_7,44,141,0
2023-07-31,Store_3,Product_8,71,181,1
2023-07-31,Store_3,Product_9,100,120,1
2023-07-31,Store_3,Product_10,40,79,0
2023-07-31,Store_4,Product_1,29,109,0
2023-07-31,Store_4,Product_2,33,101,0
2023-07-31,Store_4,Product_3,18,177,1
2023-07-31,Store_4,Product_4,81,67,0
2023-07-31,Store_4,Product_5,28,55,0
2023-07-31,Store_4,Product_6,85,97,0
2023-07-31,Store_4,Product_7,100,165,0
2023-07-31,Store_4,Product_8,106,59,1
2023-07-31,Store_4,Product_9,11,130,0
2023-07-31,Store_4,Product_10,66,83,0
2023-07-31,Store_5,Product_1,57,118,0
2023-07-31,Store_5,Product_2,26,110,1
2023-07-31,Store_5,Product_3,26,192,0
2023-07-31,Store_5,Product_4,28,130,0
